Polynomial_Size,Padded_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Radix_2_Time_ms,Modified_Radix_4_Time_ms,Radix_Split_Time_ms,Best_Algorithm
584,1024,0.222222,440,0,0,0.579,0.473,0.529,Modified-Radix-4
584,1024,0.333333,440,0,0,0.583,0.486,0.558,Modified-Radix-4
584,1024,0.444444,440,0,0,0.566,0.47,0.534,Modified-Radix-4
584,1024,0.555556,440,0,0,0.573,0.481,0.537,Modified-Radix-4
584,1024,0.666667,440,0,0,0.563,0.487,0.541,Modified-Radix-4
584,1024,0.777778,440,0,0,0.571,0.47,0.534,Modified-Radix-4
584,1024,0.888889,440,0,0,0.575,0.473,0.538,Modified-Radix-4
584,1024,1,440,0,0,0.564,0.474,0.531,Modified-Radix-4
585,1024,0,439,0,0,0.574,0.47,0.535,Modified-Radix-4
585,1024,0.111111,439,0,0,0.575,0.469,0.533,Modified-Radix-4
585,1024,0.222222,439,0,0,0.568,0.477,0.536,Modified-Radix-4
585,1024,0.333333,439,0,0,0.572,0.47,0.534,Modified-Radix-4
585,1024,0.444444,439,0,0,0.568,0.487,0.541,Modified-Radix-4
585,1024,0.555556,439,0,0,0.561,0.485,0.531,Modified-Radix-4
585,1024,0.666667,439,0,0,0.577,0.472,0.553,Modified-Radix-4
585,1024,0.777778,439,0,0,0.57,0.479,0.54,Modified-Radix-4
585,1024,0.888889,439,0,0,0.581,0.474,0.53,Modified-Radix-4
585,1024,1,439,0,0,0.564,0.473,0.532,Modified-Radix-4
586,1024,0,438,0,0,0.572,0.486,0.534,Modified-Radix-4
586,1024,0.111111,438,0,0,0.563,0.482,0.538,Modified-Radix-4
586,1024,0.222222,438,0,0,0.562,0.473,0.532,Modified-Radix-4
586,1024,0.333333,438,0,0,0.571,0.47,0.538,Modified-Radix-4
586,1024,0.444444,438,0,0,0.604,0.48,0.548,Modified-Radix-4
586,1024,0.555556,438,0,0,0.578,0.479,0.535,Modified-Radix-4
586,1024,0.666667,438,0,0,0.586,0.478,0.541,Modified-Radix-4
586,1024,0.777778,438,0,0,0.615,0.485,0.537,Modified-Radix-4
586,1024,0.888889,438,0,0,0.574,0.474,0.536,Modified-Radix-4
586,1024,1,438,0,0,0.566,0.473,0.532,Modified-Radix-4
587,1024,0,437,0,0,0.578,0.473,0.536,Modified-Radix-4
587,1024,0.111111,437,0,0,0.587,0.486,0.561,Modified-Radix-4
587,1024,0.222222,437,0,0,0.56,0.474,0.531,Modified-Radix-4
587,1024,0.333333,437,0,0,0.566,0.469,0.541,Modified-Radix-4
587,1024,0.444444,437,0,0,0.564,0.477,0.532,Modified-Radix-4
587,1024,0.555556,437,0,0,0.569,0.474,0.532,Modified-Radix-4
587,1024,0.666667,437,0,0,0.585,0.477,0.541,Modified-Radix-4
587,1024,0.777778,437,0,0,0.565,0.478,0.544,Modified-Radix-4
587,1024,0.888889,437,0,0,0.579,0.472,0.531,Modified-Radix-4
587,1024,1,437,0,0,0.57,0.47,0.543,Modified-Radix-4
588,1024,0,436,0,0,0.58,0.47,0.536,Modified-Radix-4
588,1024,0.111111,436,0,0,0.564,0.487,0.541,Modified-Radix-4
588,1024,0.222222,436,0,0,0.566,0.469,0.535,Modified-Radix-4
588,1024,0.333333,436,0,0,0.57,0.473,0.539,Modified-Radix-4
588,1024,0.444444,436,0,0,0.58,0.473,0.541,Modified-Radix-4
588,1024,0.555556,436,0,0,0.592,0.491,0.558,Modified-Radix-4
588,1024,0.666667,436,0,0,0.58,0.487,0.551,Modified-Radix-4
588,1024,0.777778,436,0,0,0.57,0.471,0.533,Modified-Radix-4
588,1024,0.888889,436,0,0,0.583,0.477,0.531,Modified-Radix-4
588,1024,1,436,0,0,0.574,0.483,0.542,Modified-Radix-4
589,1024,0,435,0,0,0.572,0.474,0.537,Modified-Radix-4
589,1024,0.111111,435,0,0,0.574,0.477,0.53,Modified-Radix-4
589,1024,0.222222,435,0,0,0.574,0.473,0.54,Modified-Radix-4
589,1024,0.333333,435,0,0,0.574,0.469,0.536,Modified-Radix-4
589,1024,0.444444,435,0,0,0.566,0.489,0.545,Modified-Radix-4
589,1024,0.555556,435,0,0,0.57,0.491,0.537,Modified-Radix-4
589,1024,0.666667,435,0,0,0.573,0.469,0.535,Modified-Radix-4
589,1024,0.777778,435,0,0,0.577,0.483,0.537,Modified-Radix-4
589,1024,0.888889,435,0,0,0.577,0.477,0.538,Modified-Radix-4
589,1024,1,435,0,0,0.568,0.47,0.54,Modified-Radix-4
590,1024,0,434,0,0,0.576,0.472,0.538,Modified-Radix-4
590,1024,0.111111,434,0,0,0.562,0.482,0.531,Modified-Radix-4
590,1024,0.222222,434,0,0,0.57,0.486,0.542,Modified-Radix-4
590,1024,0.333333,434,0,0,0.57,0.476,0.551,Modified-Radix-4
590,1024,0.444444,434,0,0,0.568,0.477,0.541,Modified-Radix-4
590,1024,0.555556,434,0,0,0.574,0.486,0.537,Modified-Radix-4
590,1024,0.666667,434,0,0,0.578,0.474,0.557,Modified-Radix-4
590,1024,0.777778,434,0,0,0.563,0.486,0.546,Modified-Radix-4
590,1024,0.888889,434,0,0,0.571,0.47,0.544,Modified-Radix-4
590,1024,1,434,0,0,0.571,0.476,0.538,Modified-Radix-4
591,1024,0,433,0,0,0.578,0.474,0.531,Modified-Radix-4
591,1024,0.111111,433,0,0,0.562,0.474,0.531,Modified-Radix-4
591,1024,0.222222,433,0,0,0.567,0.489,0.537,Modified-Radix-4
591,1024,0.333333,433,0,0,0.563,0.474,0.529,Modified-Radix-4
591,1024,0.444444,433,0,0,0.603,0.485,0.537,Modified-Radix-4
591,1024,0.555556,433,0,0,0.582,0.486,0.547,Modified-Radix-4
591,1024,0.666667,433,0,0,0.586,0.469,0.54,Modified-Radix-4
591,1024,0.777778,433,0,0,0.586,0.477,0.539,Modified-Radix-4
591,1024,0.888889,433,0,0,0.576,0.483,0.541,Modified-Radix-4
591,1024,1,433,0,0,0.571,0.472,0.534,Modified-Radix-4
592,1024,0,432,0,0,0.581,0.474,0.531,Modified-Radix-4
592,1024,0.111111,432,0,0,0.572,0.477,0.536,Modified-Radix-4
592,1024,0.222222,432,0,0,0.573,0.474,0.535,Modified-Radix-4
592,1024,0.333333,432,0,0,0.577,0.477,0.534,Modified-Radix-4
592,1024,0.444444,432,0,0,0.569,0.482,0.539,Modified-Radix-4
592,1024,0.555556,432,0,0,0.598,0.477,0.545,Modified-Radix-4
592,1024,0.666667,432,0,0,0.578,0.471,0.535,Modified-Radix-4
592,1024,0.777778,432,0,0,0.594,0.481,0.53,Modified-Radix-4
592,1024,0.888889,432,0,0,0.566,0.472,0.54,Modified-Radix-4
592,1024,1,432,0,0,0.575,0.469,0.534,Modified-Radix-4
593,1024,0,431,0,0,0.564,0.475,0.532,Modified-Radix-4
593,1024,0.111111,431,0,0,0.581,0.471,0.538,Modified-Radix-4
593,1024,0.222222,431,0,0,0.574,0.484,0.538,Modified-Radix-4
593,1024,0.333333,431,0,0,0.573,0.476,0.549,Modified-Radix-4
593,1024,0.444444,431,0,0,0.577,0.474,0.533,Modified-Radix-4
593,1024,0.555556,431,0,0,0.581,0.496,0.542,Modified-Radix-4
593,1024,0.666667,431,0,0,0.56,0.474,0.532,Modified-Radix-4
593,1024,0.777778,431,0,0,0.572,0.475,0.533,Modified-Radix-4
593,1024,0.888889,431,0,0,0.566,0.477,0.544,Modified-Radix-4
593,1024,1,431,0,0,0.56,0.476,0.537,Modified-Radix-4
594,1024,0,430,0,0,0.561,0.474,0.531,Modified-Radix-4
594,1024,0.111111,430,0,0,0.573,0.469,0.536,Modified-Radix-4
594,1024,0.222222,430,0,0,0.588,0.472,0.538,Modified-Radix-4
594,1024,0.333333,430,0,0,0.581,0.479,0.568,Modified-Radix-4
594,1024,0.444444,430,0,0,0.583,0.474,0.538,Modified-Radix-4
594,1024,0.555556,430,0,0,0.582,0.477,0.538,Modified-Radix-4
594,1024,0.666667,430,0,0,0.61,0.474,0.529,Modified-Radix-4
594,1024,0.777778,430,0,0,0.572,0.488,0.53,Modified-Radix-4
594,1024,0.888889,430,0,0,0.569,0.472,0.536,Modified-Radix-4
594,1024,1,430,0,0,0.567,0.474,0.531,Modified-Radix-4
595,1024,0,429,0,0,0.565,0.485,0.53,Modified-Radix-4
595,1024,0.111111,429,0,0,0.568,0.469,0.534,Modified-Radix-4
595,1024,0.222222,429,0,0,0.568,0.47,0.534,Modified-Radix-4
595,1024,0.333333,429,0,0,0.59,0.481,0.532,Modified-Radix-4
595,1024,0.444444,429,0,0,0.57,0.475,0.536,Modified-Radix-4
595,1024,0.555556,429,0,0,0.581,0.48,0.541,Modified-Radix-4
595,1024,0.666667,429,0,0,0.592,0.481,0.543,Modified-Radix-4
595,1024,0.777778,429,0,0,0.568,0.486,0.539,Modified-Radix-4
595,1024,0.888889,429,0,0,0.571,0.476,0.544,Modified-Radix-4
595,1024,1,429,0,0,0.559,0.472,0.532,Modified-Radix-4
596,1024,0,428,0,0,0.584,0.479,0.532,Modified-Radix-4
596,1024,0.111111,428,0,0,0.579,0.472,0.538,Modified-Radix-4
596,1024,0.222222,428,0,0,0.567,0.473,0.537,Modified-Radix-4
596,1024,0.333333,428,0,0,0.568,0.495,0.551,Modified-Radix-4
596,1024,0.444444,428,0,0,0.577,0.48,0.539,Modified-Radix-4
596,1024,0.555556,428,0,0,0.57,0.485,0.545,Modified-Radix-4
596,1024,0.666667,428,0,0,0.604,0.475,0.53,Modified-Radix-4
596,1024,0.777778,428,0,0,0.571,0.487,0.547,Modified-Radix-4
596,1024,0.888889,428,0,0,0.575,0.471,0.533,Modified-Radix-4
596,1024,1,428,0,0,0.565,0.475,0.53,Modified-Radix-4
597,1024,0,427,0,0,0.572,0.479,0.533,Modified-Radix-4
597,1024,0.111111,427,0,0,0.585,0.474,0.543,Modified-Radix-4
597,1024,0.222222,427,0,0,0.578,0.474,0.531,Modified-Radix-4
597,1024,0.333333,427,0,0,0.572,0.476,0.535,Modified-Radix-4
597,1024,0.444444,427,0,0,0.568,0.481,0.539,Modified-Radix-4
597,1024,0.555556,427,0,0,0.572,0.474,0.533,Modified-Radix-4
597,1024,0.666667,427,0,0,0.568,0.479,0.557,Modified-Radix-4
597,1024,0.777778,427,0,0,0.567,0.473,0.543,Modified-Radix-4
597,1024,0.888889,427,0,0,0.567,0.47,0.534,Modified-Radix-4
597,1024,1,427,0,0,0.576,0.478,0.529,Modified-Radix-4
598,1024,0,426,0,0,0.569,0.486,0.533,Modified-Radix-4
598,1024,0.111111,426,0,0,0.566,0.473,0.535,Modified-Radix-4
598,1024,0.222222,426,0,0,0.577,0.474,0.53,Modified-Radix-4
598,1024,0.333333,426,0,0,0.576,0.477,0.547,Modified-Radix-4
598,1024,0.444444,426,0,0,0.59,0.474,0.534,Modified-Radix-4
598,1024,0.555556,426,0,0,0.585,0.485,0.54,Modified-Radix-4
598,1024,0.666667,426,0,0,0.574,0.488,0.532,Modified-Radix-4
598,1024,0.777778,426,0,0,0.565,0.472,0.541,Modified-Radix-4
598,1024,0.888889,426,0,0,0.566,0.479,0.533,Modified-Radix-4
598,1024,1,426,0,0,0.561,0.474,0.53,Modified-Radix-4
599,1024,0,425,0,0,0.58,0.485,0.542,Modified-Radix-4
599,1024,0.111111,425,0,0,0.559,0.471,0.543,Modified-Radix-4
599,1024,0.222222,425,0,0,0.567,0.475,0.536,Modified-Radix-4
599,1024,0.333333,425,0,0,0.565,0.472,0.535,Modified-Radix-4
599,1024,0.444444,425,0,0,0.575,0.47,0.544,Modified-Radix-4
599,1024,0.555556,425,0,0,0.589,0.478,0.531,Modified-Radix-4
599,1024,0.666667,425,0,0,0.582,0.478,0.537,Modified-Radix-4
599,1024,0.777778,425,0,0,0.58,0.474,0.534,Modified-Radix-4
599,1024,0.888889,425,0,0,0.611,0.476,0.532,Modified-Radix-4
599,1024,1,425,0,0,0.561,0.472,0.577,Modified-Radix-4
600,1024,0,424,0,0,0.59,0.49,0.561,Modified-Radix-4
600,1024,0.111111,424,0,0,0.575,0.472,0.539,Modified-Radix-4
600,1024,0.222222,424,0,0,0.578,0.48,0.533,Modified-Radix-4
600,1024,0.333333,424,0,0,0.578,0.47,0.55,Modified-Radix-4
600,1024,0.444444,424,0,0,0.566,0.48,0.543,Modified-Radix-4
600,1024,0.555556,424,0,0,0.575,0.473,0.53,Modified-Radix-4
600,1024,0.666667,424,0,0,0.571,0.47,0.535,Modified-Radix-4
600,1024,0.777778,424,0,0,0.587,0.47,0.536,Modified-Radix-4
600,1024,0.888889,424,0,0,0.559,0.477,0.538,Modified-Radix-4
600,1024,1,424,0,0,0.571,0.475,0.53,Modified-Radix-4
601,1024,0,423,0,0,0.572,0.476,0.537,Modified-Radix-4
601,1024,0.111111,423,0,0,0.563,0.474,0.533,Modified-Radix-4
601,1024,0.222222,423,0,0,0.562,0.491,0.54,Modified-Radix-4
601,1024,0.333333,423,0,0,0.568,0.473,0.547,Modified-Radix-4
601,1024,0.444444,423,0,0,0.562,0.479,0.538,Modified-Radix-4
601,1024,0.555556,423,0,0,0.576,0.473,0.53,Modified-Radix-4
601,1024,0.666667,423,0,0,0.571,0.473,0.535,Modified-Radix-4
601,1024,0.777778,423,0,0,0.568,0.472,0.55,Modified-Radix-4
601,1024,0.888889,423,0,0,0.576,0.482,0.531,Modified-Radix-4
601,1024,1,423,0,0,0.58,0.476,0.535,Modified-Radix-4
602,1024,0,422,0,0,0.566,0.473,0.536,Modified-Radix-4
602,1024,0.111111,422,0,0,0.562,0.485,0.541,Modified-Radix-4
602,1024,0.222222,422,0,0,0.574,0.482,0.542,Modified-Radix-4
602,1024,0.333333,422,0,0,0.577,0.47,0.547,Modified-Radix-4
602,1024,0.444444,422,0,0,0.597,0.487,0.535,Modified-Radix-4
602,1024,0.555556,422,0,0,0.564,0.473,0.542,Modified-Radix-4
602,1024,0.666667,422,0,0,0.577,0.469,0.533,Modified-Radix-4
602,1024,0.777778,422,0,0,0.574,0.48,0.538,Modified-Radix-4
602,1024,0.888889,422,0,0,0.56,0.473,0.531,Modified-Radix-4
602,1024,1,422,0,0,0.583,0.487,0.551,Modified-Radix-4
603,1024,0,421,0,0,0.57,0.486,0.54,Modified-Radix-4
603,1024,0.111111,421,0,0,0.571,0.475,0.531,Modified-Radix-4
603,1024,0.222222,421,0,0,0.566,0.484,0.534,Modified-Radix-4
603,1024,0.333333,421,0,0,0.57,0.479,0.542,Modified-Radix-4
603,1024,0.444444,421,0,0,0.574,0.485,0.543,Modified-Radix-4
603,1024,0.555556,421,0,0,0.564,0.47,0.545,Modified-Radix-4
603,1024,0.666667,421,0,0,0.566,0.47,0.547,Modified-Radix-4
603,1024,0.777778,421,0,0,0.598,0.474,0.531,Modified-Radix-4
603,1024,0.888889,421,0,0,0.568,0.478,0.541,Modified-Radix-4
603,1024,1,421,0,0,0.58,0.472,0.557,Modified-Radix-4
604,1024,0,420,0,0,0.575,0.474,0.534,Modified-Radix-4
604,1024,0.111111,420,0,0,0.573,0.477,0.533,Modified-Radix-4
604,1024,0.222222,420,0,0,0.576,0.469,0.535,Modified-Radix-4
604,1024,0.333333,420,0,0,0.574,0.473,0.554,Modified-Radix-4
604,1024,0.444444,420,0,0,0.58,0.48,0.535,Modified-Radix-4
604,1024,0.555556,420,0,0,0.573,0.471,0.534,Modified-Radix-4
604,1024,0.666667,420,0,0,0.566,0.474,0.537,Modified-Radix-4
604,1024,0.777778,420,0,0,0.568,0.473,0.53,Modified-Radix-4
604,1024,0.888889,420,0,0,0.566,0.468,0.533,Modified-Radix-4
604,1024,1,420,0,0,0.568,0.472,0.538,Modified-Radix-4
605,1024,0,419,0,0,0.567,0.487,0.531,Modified-Radix-4
605,1024,0.111111,419,0,0,0.569,0.469,0.564,Modified-Radix-4
605,1024,0.222222,419,0,0,0.581,0.484,0.542,Modified-Radix-4
605,1024,0.333333,419,0,0,0.578,0.477,0.538,Modified-Radix-4
605,1024,0.444444,419,0,0,0.569,0.473,0.534,Modified-Radix-4
605,1024,0.555556,419,0,0,0.565,0.471,0.535,Modified-Radix-4
605,1024,0.666667,419,0,0,0.586,0.469,0.533,Modified-Radix-4
605,1024,0.777778,419,0,0,0.585,0.489,0.537,Modified-Radix-4
605,1024,0.888889,419,0,0,0.578,0.473,0.544,Modified-Radix-4
605,1024,1,419,0,0,0.583,0.469,0.533,Modified-Radix-4
606,1024,0,418,0,0,0.579,0.476,0.529,Modified-Radix-4
606,1024,0.111111,418,0,0,0.568,0.476,0.537,Modified-Radix-4
606,1024,0.222222,418,0,0,0.576,0.471,0.547,Modified-Radix-4
606,1024,0.333333,418,0,0,0.58,0.478,0.541,Modified-Radix-4
606,1024,0.444444,418,0,0,0.565,0.482,0.531,Modified-Radix-4
606,1024,0.555556,418,0,0,0.579,0.47,0.536,Modified-Radix-4
606,1024,0.666667,418,0,0,0.566,0.472,0.531,Modified-Radix-4
606,1024,0.777778,418,0,0,0.568,0.482,0.541,Modified-Radix-4
606,1024,0.888889,418,0,0,0.571,0.473,0.533,Modified-Radix-4
606,1024,1,418,0,0,0.582,0.475,0.536,Modified-Radix-4
607,1024,0,417,0,0,0.572,0.482,0.537,Modified-Radix-4
607,1024,0.111111,417,0,0,0.565,0.469,0.547,Modified-Radix-4
607,1024,0.222222,417,0,0,0.566,0.47,0.554,Modified-Radix-4
607,1024,0.333333,417,0,0,0.573,0.485,0.541,Modified-Radix-4
607,1024,0.444444,417,0,0,0.574,0.473,0.541,Modified-Radix-4
607,1024,0.555556,417,0,0,0.572,0.474,0.538,Modified-Radix-4
607,1024,0.666667,417,0,0,0.583,0.488,0.539,Modified-Radix-4
607,1024,0.777778,417,0,0,0.564,0.472,0.534,Modified-Radix-4
607,1024,0.888889,417,0,0,0.578,0.483,0.535,Modified-Radix-4
607,1024,1,417,0,0,0.561,0.482,0.539,Modified-Radix-4
608,1024,0,416,0,0,0.587,0.506,0.532,Modified-Radix-4
608,1024,0.111111,416,0,0,0.571,0.473,0.536,Modified-Radix-4
608,1024,0.222222,416,0,0,0.572,0.474,0.55,Modified-Radix-4
608,1024,0.333333,416,0,0,0.581,0.486,0.543,Modified-Radix-4
608,1024,0.444444,416,0,0,0.57,0.472,0.536,Modified-Radix-4
608,1024,0.555556,416,0,0,0.578,0.472,0.535,Modified-Radix-4
608,1024,0.666667,416,0,0,0.593,0.48,0.54,Modified-Radix-4
608,1024,0.777778,416,0,0,0.565,0.476,0.558,Modified-Radix-4
608,1024,0.888889,416,0,0,0.582,0.474,0.548,Modified-Radix-4
608,1024,1,416,0,0,0.561,0.543,0.541,Radix-Split
609,1024,0,415,0,0,0.563,0.476,0.557,Modified-Radix-4
609,1024,0.111111,415,0,0,0.567,0.47,0.536,Modified-Radix-4
609,1024,0.222222,415,0,0,0.586,0.472,0.553,Modified-Radix-4
609,1024,0.333333,415,0,0,0.565,0.48,0.535,Modified-Radix-4
609,1024,0.444444,415,0,0,0.566,0.487,0.538,Modified-Radix-4
609,1024,0.555556,415,0,0,0.576,0.47,0.542,Modified-Radix-4
609,1024,0.666667,415,0,0,0.57,0.479,0.534,Modified-Radix-4
609,1024,0.777778,415,0,0,0.562,0.475,0.536,Modified-Radix-4
609,1024,0.888889,415,0,0,0.573,0.469,0.533,Modified-Radix-4
609,1024,1,415,0,0,0.564,0.472,0.532,Modified-Radix-4
610,1024,0,414,0,0,0.56,0.485,0.53,Modified-Radix-4
610,1024,0.111111,414,0,0,0.568,0.471,0.551,Modified-Radix-4
610,1024,0.222222,414,0,0,0.565,0.492,0.548,Modified-Radix-4
610,1024,0.333333,414,0,0,0.582,0.479,0.537,Modified-Radix-4
610,1024,0.444444,414,0,0,0.572,0.474,0.555,Modified-Radix-4
610,1024,0.555556,414,0,0,0.57,0.472,0.535,Modified-Radix-4
610,1024,0.666667,414,0,0,0.563,0.476,0.531,Modified-Radix-4
610,1024,0.777778,414,0,0,0.572,0.49,0.544,Modified-Radix-4
610,1024,0.888889,414,0,0,0.567,0.473,0.533,Modified-Radix-4
610,1024,1,414,0,0,0.568,0.473,0.542,Modified-Radix-4
611,1024,0,413,0,0,0.569,0.484,0.541,Modified-Radix-4
611,1024,0.111111,413,0,0,0.579,0.47,0.534,Modified-Radix-4
611,1024,0.222222,413,0,0,0.572,0.473,0.54,Modified-Radix-4
611,1024,0.333333,413,0,0,0.572,0.477,0.534,Modified-Radix-4
611,1024,0.444444,413,0,0,0.571,0.473,0.534,Modified-Radix-4
611,1024,0.555556,413,0,0,0.592,0.485,0.563,Modified-Radix-4
611,1024,0.666667,413,0,0,0.585,0.482,0.53,Modified-Radix-4
611,1024,0.777778,413,0,0,0.578,0.475,0.537,Modified-Radix-4
611,1024,0.888889,413,0,0,0.575,0.472,0.534,Modified-Radix-4
611,1024,1,413,0,0,0.561,0.484,0.54,Modified-Radix-4
612,1024,0,412,0,0,0.576,0.482,0.546,Modified-Radix-4
612,1024,0.111111,412,0,0,0.593,0.474,0.54,Modified-Radix-4
612,1024,0.222222,412,0,0,0.569,0.474,0.541,Modified-Radix-4
612,1024,0.333333,412,0,0,0.581,0.476,0.531,Modified-Radix-4
612,1024,0.444444,412,0,0,0.579,0.487,0.537,Modified-Radix-4
612,1024,0.555556,412,0,0,0.581,0.474,0.534,Modified-Radix-4
612,1024,0.666667,412,0,0,0.561,0.473,0.535,Modified-Radix-4
612,1024,0.777778,412,0,0,0.566,0.469,0.535,Modified-Radix-4
612,1024,0.888889,412,0,0,0.563,0.484,0.541,Modified-Radix-4
612,1024,1,412,0,0,0.569,0.48,0.532,Modified-Radix-4
613,1024,0,411,0,0,0.571,0.478,0.539,Modified-Radix-4
613,1024,0.111111,411,0,0,0.572,0.476,0.54,Modified-Radix-4
613,1024,0.222222,411,0,0,0.575,0.474,0.534,Modified-Radix-4
613,1024,0.333333,411,0,0,0.567,0.469,0.53,Modified-Radix-4
613,1024,0.444444,411,0,0,0.579,0.47,0.534,Modified-Radix-4
613,1024,0.555556,411,0,0,0.58,0.472,0.53,Modified-Radix-4
613,1024,0.666667,411,0,0,0.564,0.473,0.538,Modified-Radix-4
613,1024,0.777778,411,0,0,0.578,0.475,0.541,Modified-Radix-4
613,1024,0.888889,411,0,0,0.588,0.474,0.539,Modified-Radix-4
613,1024,1,411,0,0,0.564,0.481,0.535,Modified-Radix-4
614,1024,0,410,0,0,0.585,0.47,0.542,Modified-Radix-4
614,1024,0.111111,410,0,0,0.586,0.476,0.539,Modified-Radix-4
614,1024,0.222222,410,0,0,0.56,0.477,0.536,Modified-Radix-4
614,1024,0.333333,410,0,0,0.571,0.475,0.535,Modified-Radix-4
614,1024,0.444444,410,0,0,0.59,0.477,0.549,Modified-Radix-4
614,1024,0.555556,410,0,0,0.568,0.48,0.53,Modified-Radix-4
614,1024,0.666667,410,0,0,0.575,0.478,0.543,Modified-Radix-4
614,1024,0.777778,410,0,0,0.564,0.47,0.532,Modified-Radix-4
614,1024,0.888889,410,0,0,0.583,0.474,0.534,Modified-Radix-4
614,1024,1,410,0,0,0.564,0.477,0.534,Modified-Radix-4
615,1024,0,409,0,0,0.578,0.473,0.543,Modified-Radix-4
615,1024,0.111111,409,0,0,0.585,0.487,0.544,Modified-Radix-4
615,1024,0.222222,409,0,0,0.571,0.492,0.553,Modified-Radix-4
615,1024,0.333333,409,0,0,0.572,0.468,0.532,Modified-Radix-4
615,1024,0.444444,409,0,0,0.598,0.473,0.536,Modified-Radix-4
615,1024,0.555556,409,0,0,0.563,0.472,0.537,Modified-Radix-4
615,1024,0.666667,409,0,0,0.568,0.469,0.535,Modified-Radix-4
615,1024,0.777778,409,0,0,0.569,0.469,0.533,Modified-Radix-4
615,1024,0.888889,409,0,0,0.567,0.474,0.534,Modified-Radix-4
615,1024,1,409,0,0,0.567,0.471,0.537,Modified-Radix-4
616,1024,0,408,0,0,0.573,0.481,0.541,Modified-Radix-4
616,1024,0.111111,408,0,0,0.58,0.473,0.547,Modified-Radix-4
616,1024,0.222222,408,0,0,0.566,0.477,0.544,Modified-Radix-4
616,1024,0.333333,408,0,0,0.569,0.473,0.534,Modified-Radix-4
616,1024,0.444444,408,0,0,0.592,0.478,0.532,Modified-Radix-4
616,1024,0.555556,408,0,0,0.566,0.473,0.531,Modified-Radix-4
616,1024,0.666667,408,0,0,0.567,0.473,0.537,Modified-Radix-4
616,1024,0.777778,408,0,0,0.564,0.485,0.54,Modified-Radix-4
616,1024,0.888889,408,0,0,0.563,0.472,0.532,Modified-Radix-4
616,1024,1,408,0,0,0.568,0.469,0.543,Modified-Radix-4
617,1024,0,407,0,0,0.558,0.473,0.537,Modified-Radix-4
617,1024,0.111111,407,0,0,0.571,0.477,0.54,Modified-Radix-4
617,1024,0.222222,407,0,0,0.565,0.477,0.534,Modified-Radix-4
617,1024,0.333333,407,0,0,0.564,0.47,0.533,Modified-Radix-4
617,1024,0.444444,407,0,0,0.576,0.482,0.53,Modified-Radix-4
617,1024,0.555556,407,0,0,0.579,0.473,0.534,Modified-Radix-4
617,1024,0.666667,407,0,0,0.572,0.473,0.534,Modified-Radix-4
617,1024,0.777778,407,0,0,0.562,0.474,0.53,Modified-Radix-4
617,1024,0.888889,407,0,0,0.571,0.469,0.544,Modified-Radix-4
617,1024,1,407,0,0,0.564,0.497,0.566,Modified-Radix-4
618,1024,0,406,0,0,0.575,0.478,0.54,Modified-Radix-4
618,1024,0.111111,406,0,0,0.57,0.477,0.536,Modified-Radix-4
618,1024,0.222222,406,0,0,0.577,0.475,0.543,Modified-Radix-4
618,1024,0.333333,406,0,0,0.57,0.473,0.534,Modified-Radix-4
618,1024,0.444444,406,0,0,0.571,0.475,0.557,Modified-Radix-4
618,1024,0.555556,406,0,0,0.564,0.471,0.534,Modified-Radix-4
618,1024,0.666667,406,0,0,0.588,0.474,0.542,Modified-Radix-4
618,1024,0.777778,406,0,0,0.582,0.476,0.534,Modified-Radix-4
618,1024,0.888889,406,0,0,0.568,0.471,0.532,Modified-Radix-4
618,1024,1,406,0,0,0.566,0.486,0.547,Modified-Radix-4
619,1024,0,405,0,0,0.561,0.473,0.542,Modified-Radix-4
619,1024,0.111111,405,0,0,0.57,0.478,0.54,Modified-Radix-4
619,1024,0.222222,405,0,0,0.572,0.472,0.54,Modified-Radix-4
619,1024,0.333333,405,0,0,0.573,0.474,0.532,Modified-Radix-4
619,1024,0.444444,405,0,0,0.561,0.471,0.541,Modified-Radix-4
619,1024,0.555556,405,0,0,0.602,0.481,0.54,Modified-Radix-4
619,1024,0.666667,405,0,0,0.56,0.472,0.531,Modified-Radix-4
619,1024,0.777778,405,0,0,0.572,0.481,0.549,Modified-Radix-4
619,1024,0.888889,405,0,0,0.572,0.47,0.532,Modified-Radix-4
619,1024,1,405,0,0,0.565,0.479,0.532,Modified-Radix-4
620,1024,0,404,0,0,0.576,0.475,0.55,Modified-Radix-4
620,1024,0.111111,404,0,0,0.58,0.49,0.539,Modified-Radix-4
620,1024,0.222222,404,0,0,0.585,0.47,0.534,Modified-Radix-4
620,1024,0.333333,404,0,0,0.572,0.472,0.53,Modified-Radix-4
620,1024,0.444444,404,0,0,0.566,0.47,0.534,Modified-Radix-4
620,1024,0.555556,404,0,0,0.582,0.473,0.534,Modified-Radix-4
620,1024,0.666667,404,0,0,0.562,0.472,0.53,Modified-Radix-4
620,1024,0.777778,404,0,0,0.569,0.484,0.533,Modified-Radix-4
620,1024,0.888889,404,0,0,0.589,0.469,0.533,Modified-Radix-4
620,1024,1,404,0,0,0.562,0.488,0.547,Modified-Radix-4
621,1024,0,403,0,0,0.574,0.486,0.532,Modified-Radix-4
621,1024,0.111111,403,0,0,0.58,0.476,0.535,Modified-Radix-4
621,1024,0.222222,403,0,0,0.57,0.47,0.532,Modified-Radix-4
