Polynomial_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Best_Algorithm,Actual_Best_Algorithm
192,0.111111,64,0,0,Radix-Split,Radix-Split
608,1,416,0,0,Radix-Split,Modified-Radix-4
2566,0.888889,1530,0,0,Radix-Split,Modified-Radix-4
1478,0.888889,570,0,0,Radix-Split,Modified-Radix-4
783,0.888889,241,0,0,Radix-Split,Radix-Split
166,0.8058289547,90,0,0,Radix-Split,Radix-Split
788,0.888889,236,0,0,Radix-Split,Modified-Radix-4
64,0.111111,0,1,1,Radix-Split,Modified-Radix-4
2141,0.3318472584,1955,0,0,Radix-Split,Modified-Radix-4
4175,0.222222,4017,0,0,Radix-Split,Modified-Radix-4
2005,1,43,0,0,Radix-Split,Modified-Radix-4
2690,0.111111,1406,0,0,Radix-Split,Modified-Radix-4
3553,0.333333,543,0,0,Radix-Split,Modified-Radix-4
568,0,456,0,0,Radix-Split,Modified-Radix-4
62,0.444444,2,0,0,Radix-Split,Radix-Split
656,0.222222,368,0,0,Radix-Split,Radix-Split
62,0.333333,2,0,0,Radix-Split,Radix-Split
166,0.222222,90,0,0,Radix-Split,Radix-Split
783,0.333333,241,0,0,Radix-Split,Modified-Radix-4
2777,0.9395937246,1319,0,0,Radix-Split,Modified-Radix-4
692,0.111111,332,0,0,Radix-Split,Modified-Radix-4
3948,0.555556,148,0,0,Radix-Split,Modified-Radix-4
54,0.3627853929,10,0,0,Radix-Split,Radix-Split
444,0.888889,68,0,0,Radix-Split,Modified-Radix-4
3185,0.222222,911,0,0,Radix-Split,Modified-Radix-4
36,0.444444,28,0,0,Radix-Split,Radix-Split
51,0.444444,13,0,0,Radix-Split,Radix-Split
562,0.444444,462,0,0,Radix-Split,Modified-Radix-4
3268,0,828,0,0,Radix-Split,Modified-Radix-4
794,0.8976180758,230,0,0,Radix-Split,Modified-Radix-4
1478,0.222222,570,0,0,Radix-Split,Modified-Radix-4
3132,1,964,0,0,Radix-Split,Modified-Radix-4
51,0.9067879004,13,0,0,Radix-Split,Radix-Split
3608,0,488,0,0,Radix-Split,Modified-Radix-4
4003,0.111111,93,0,0,Radix-Split,Modified-Radix-4
2,0.333333,0,1,0,Radix-Split,Radix-2
692,0.444444,332,0,0,Radix-Split,Modified-Radix-4
14,1,2,0,0,Radix-Split,Radix-Split
1065,0.6650951864,983,0,0,Radix-Split,Modified-Radix-4
691,0.111111,333,0,0,Radix-Split,Radix-Split
335,0.555556,177,0,0,Radix-Split,Modified-Radix-4
447,0.111111,65,0,0,Radix-Split,Modified-Radix-4
42,1,22,0,0,Radix-Split,Radix-Split
43,0.444444,21,0,0,Radix-Split,Radix-Split
48,0.444444,16,0,0,Radix-Split,Radix-Split
4551,0.1498856822,3641,0,0,Radix-Split,Modified-Radix-4
2,1,0,1,0,Radix-Split,Radix-2
783,0.3328675528,241,0,0,Radix-Split,Modified-Radix-4
33,0.333333,31,0,0,Radix-Split,Radix-Split
174,0.444444,82,0,0,Radix-Split,Modified-Radix-4
1779,1,269,0,0,Radix-Split,Modified-Radix-4
521,0.1711496411,503,0,0,Radix-Split,Radix-Split
174,0.444444,82,0,0,Radix-Split,Modified-Radix-4
3661,0.222222,435,0,0,Radix-Split,Modified-Radix-4
792,0.7456697674,232,0,0,Radix-Split,Modified-Radix-4
3661,0.777778,435,0,0,Radix-Split,Modified-Radix-4
2,0.222222,0,1,0,Radix-Split,Radix-2
2502,0.333333,1594,0,0,Radix-Split,Modified-Radix-4
2305,0,1791,0,0,Radix-Split,Modified-Radix-4
64,1,0,1,1,Radix-Split,Radix-Split
217,0.333333,39,0,0,Radix-Split,Radix-Split
453,0,59,0,0,Radix-Split,Modified-Radix-4
62,0.888889,2,0,0,Radix-Split,Radix-Split
131,0.8042673373,125,0,0,Radix-Split,Radix-Split
2,0.444444,0,1,0,Radix-Split,Radix-2
62,0.92326703,2,0,0,Radix-Split,Radix-Split
4496,0.555556,3696,0,0,Radix-Split,Modified-Radix-4
3268,0.4239775975,828,0,0,Radix-Split,Modified-Radix-4
2463,1,1633,0,0,Radix-Split,Modified-Radix-4
2566,0.8875102374,1530,0,0,Radix-Split,Modified-Radix-4
692,0,332,0,0,Radix-Split,Modified-Radix-4
1053,0.111111,995,0,0,Radix-Split,Modified-Radix-4
788,0.444444,236,0,0,Radix-Split,Modified-Radix-4
131,0.3024311795,125,0,0,Radix-Split,Modified-Radix-4
54,0,10,0,0,Radix-Split,Radix-Split
792,0.6784097611,232,0,0,Radix-Split,Radix-Split
42,0.444444,22,0,0,Radix-Split,Radix-Split
797,0.1775254504,227,0,0,Radix-Split,Radix-Split
3605,1,491,0,0,Radix-Split,Modified-Radix-4
3515,0,581,0,0,Radix-Split,Modified-Radix-4
546,0.9292302251,478,0,0,Radix-Split,Radix-Split
174,0,82,0,0,Radix-Split,Radix-Split
772,0.7726299625,252,0,0,Radix-Split,Modified-Radix-4
42,0.444444,22,0,0,Radix-Split,Radix-Split
787,1,237,0,0,Radix-Split,Modified-Radix-4
2840,0.666667,1256,0,0,Radix-Split,Modified-Radix-4
4128,0.1466249337,4064,0,0,Radix-Split,Modified-Radix-4
2777,0.444444,1319,0,0,Radix-Split,Modified-Radix-4
174,0.4005534183,82,0,0,Radix-Split,Radix-Split
217,0.333333,39,0,0,Radix-Split,Modified-Radix-4
171,0.222222,85,0,0,Radix-Split,Radix-Split
3543,0.222222,553,0,0,Radix-Split,Modified-Radix-4
562,0.444444,462,0,0,Radix-Split,Modified-Radix-4
562,0,462,0,0,Radix-Split,Modified-Radix-4
2737,0.03585272588,1359,0,0,Radix-Split,Modified-Radix-4
2737,0.5638181382,1359,0,0,Radix-Split,Modified-Radix-4
3661,0.222222,435,0,0,Radix-Split,Modified-Radix-4
62,0.888889,2,0,0,Radix-Split,Radix-Split
794,0.888889,230,0,0,Radix-Split,Modified-Radix-4
1472,0.111111,576,0,0,Radix-Split,Modified-Radix-4
131,0.777778,125,0,0,Radix-Split,Modified-Radix-4
568,0,456,0,0,Radix-Split,Modified-Radix-4
131,0.777778,125,0,0,Radix-Split,Radix-Split
149,0,107,0,0,Radix-Split,Modified-Radix-4
2744,0.555556,1352,0,0,Radix-Split,Modified-Radix-4
1457,0.777778,591,0,0,Radix-Split,Modified-Radix-4
568,0,456,0,0,Radix-Split,Modified-Radix-4
3606,0.222222,490,0,0,Radix-Split,Modified-Radix-4
1478,0,570,0,0,Radix-Split,Modified-Radix-4
794,0.888889,230,0,0,Radix-Split,Radix-Split
134,0.444444,122,0,0,Radix-Split,Radix-Split
761,0.2265167633,263,0,0,Radix-Split,Radix-Split
2744,0.7443575957,1352,0,0,Radix-Split,Modified-Radix-4
1652,1,396,0,0,Radix-Split,Modified-Radix-4
787,1,237,0,0,Radix-Split,Radix-Split
1493,0.777778,555,0,0,Radix-Split,Modified-Radix-4
45,0.444444,19,0,0,Radix-Split,Radix-Split
3268,0.93689689,828,0,0,Radix-Split,Modified-Radix-4
2690,0.444444,1406,0,0,Radix-Split,Modified-Radix-4
1743,0,305,0,0,Radix-Split,Modified-Radix-4
14,0.888889,2,0,0,Radix-Split,Radix-Split
794,1,230,0,0,Radix-Split,Modified-Radix-4
792,0.777778,232,0,0,Radix-Split,Modified-Radix-4
171,0.777778,85,0,0,Radix-Split,Modified-Radix-4
51,0.444444,13,0,0,Radix-Split,Radix-Split
2,0.444444,0,1,0,Radix-Split,Radix-2
3266,0.666667,830,0,0,Radix-Split,Modified-Radix-4
3266,0.777778,830,0,0,Radix-Split,Modified-Radix-4
162,0.1371477639,94,0,0,Radix-Split,Radix-Split
787,0.6008147542,237,0,0,Radix-Split,Modified-Radix-4
608,0.444444,416,0,0,Radix-Split,Radix-Split
351,0.3552701773,161,0,0,Radix-Split,Modified-Radix-4
691,0.111111,333,0,0,Radix-Split,Modified-Radix-4
3936,0.666667,160,0,0,Radix-Split,Modified-Radix-4
174,0,82,0,0,Radix-Split,Radix-Split
636,0.222222,388,0,0,Radix-Split,Modified-Radix-4
608,1,416,0,0,Radix-Split,Modified-Radix-4
3948,0.222222,148,0,0,Radix-Split,Modified-Radix-4
48,0.444444,16,0,0,Radix-Split,Radix-Split
3269,0.333333,827,0,0,Radix-Split,Modified-Radix-4
166,0.2164733018,90,0,0,Radix-Split,Radix-Split
2,0.2772283039,0,1,0,Radix-Split,Radix-2
917,0.111111,107,0,0,Radix-Split,Modified-Radix-4
2691,1,1405,0,0,Radix-Split,Modified-Radix-4
162,0.111111,94,0,0,Radix-Split,Radix-Split
126,0.4854595927,2,0,0,Radix-Split,Modified-Radix-4
131,0.2142538069,125,0,0,Radix-Split,Modified-Radix-4
172,0.444444,84,0,0,Radix-Split,Radix-Split
1459,0.2650645439,589,0,0,Radix-Split,Modified-Radix-4
691,1,333,0,0,Radix-Split,Modified-Radix-4
33,0.111111,31,0,0,Radix-Split,Radix-Split
51,0.6975731949,13,0,0,Radix-Split,Radix-Split
3936,0.08541512036,160,0,0,Radix-Split,Modified-Radix-4
3268,0.333333,828,0,0,Radix-Split,Modified-Radix-4
3936,0,160,0,0,Radix-Split,Modified-Radix-4
772,0.621287863,252,0,0,Radix-Split,Modified-Radix-4
787,0,237,0,0,Radix-Split,Radix-Split
2,0,0,1,0,Radix-Split,Radix-2
200,0.222222,56,0,0,Radix-Split,Radix-Split
1456,1,592,0,0,Radix-Split,Modified-Radix-4
1882,0.9873845141,166,0,0,Radix-Split,Modified-Radix-4
2132,0.111111,1964,0,0,Radix-Split,Modified-Radix-4
1814,0.444444,234,0,0,Radix-Split,Modified-Radix-4
34,0.333333,30,0,0,Radix-Split,Radix-Split
169,0.222222,87,0,0,Radix-Split,Radix-Split
568,0,456,0,0,Radix-Split,Modified-Radix-4
43,0.444444,21,0,0,Radix-Split,Radix-Split
2559,0.2310094127,1537,0,0,Radix-Split,Modified-Radix-4
4275,0.3819815136,3917,0,0,Radix-Split,Modified-Radix-4
169,0.555556,87,0,0,Radix-Split,Modified-Radix-4
1677,0.6817239654,371,0,0,Radix-Split,Modified-Radix-4
1472,1,576,0,0,Radix-Split,Modified-Radix-4
3661,0.222222,435,0,0,Radix-Split,Modified-Radix-4
549,0.6524097959,475,0,0,Radix-Split,Modified-Radix-4
3269,0.222222,827,0,0,Radix-Split,Modified-Radix-4
562,0,462,0,0,Radix-Split,Modified-Radix-4
2,0.222222,0,1,0,Radix-Split,Radix-2
54,0,10,0,0,Radix-Split,Radix-Split
772,1,252,0,0,Radix-Split,Radix-Split
441,0,71,0,0,Radix-Split,Modified-Radix-4
174,0.444444,82,0,0,Radix-Split,Radix-Split
2,0,0,1,0,Radix-Split,Radix-2
4597,0.1703199656,3595,0,0,Radix-Split,Modified-Radix-4
2412,1,1684,0,0,Radix-Split,Modified-Radix-4
2777,0.555556,1319,0,0,Radix-Split,Modified-Radix-4
4592,0.1855187164,3600,0,0,Radix-Split,Modified-Radix-4
4697,0.1893895045,3495,0,0,Radix-Split,Modified-Radix-4
3936,0.494896776,160,0,0,Radix-Split,Modified-Radix-4
3617,0.222222,479,0,0,Radix-Split,Modified-Radix-4
200,0.222222,56,0,0,Radix-Split,Radix-Split
50,0.3610964187,14,0,0,Radix-Split,Radix-Split
2,0.111111,0,1,0,Radix-Split,Radix-2
166,0.222222,90,0,0,Radix-Split,Radix-Split
1478,0.777778,570,0,0,Radix-Split,Modified-Radix-4
783,0.777778,241,0,0,Radix-Split,Modified-Radix-4
1677,0.1099365149,371,0,0,Radix-Split,Modified-Radix-4
33,0.3885066067,31,0,0,Radix-Split,Radix-Split
169,0.111111,87,0,0,Radix-Split,Modified-Radix-4
2245,0,1851,0,0,Radix-Split,Modified-Radix-4
568,0.333333,456,0,0,Radix-Split,Modified-Radix-4
2691,0.8040377432,1405,0,0,Radix-Split,Modified-Radix-4
1683,0.666667,365,0,0,Radix-Split,Modified-Radix-4
2,0.333333,0,1,0,Radix-Split,Radix-2
3113,0.4621658736,983,0,0,Radix-Split,Modified-Radix-4
2690,0.9527618788,1406,0,0,Radix-Split,Modified-Radix-4
2690,0.9113525105,1406,0,0,Radix-Split,Modified-Radix-4
520,0,504,0,0,Radix-Split,Modified-Radix-4
2,0.333333,0,1,0,Radix-Split,Radix-2
3661,0.222222,435,0,0,Radix-Split,Modified-Radix-4
3266,0.666667,830,0,0,Radix-Split,Modified-Radix-4
162,0.888889,94,0,0,Radix-Split,Modified-Radix-4
1476,0.777778,572,0,0,Radix-Split,Modified-Radix-4
1493,0.777778,555,0,0,Radix-Split,Modified-Radix-4
305,0.222222,207,0,0,Radix-Split,Modified-Radix-4
1256,0,792,0,0,Radix-Split,Modified-Radix-4
2566,0.888889,1530,0,0,Radix-Split,Modified-Radix-4
2463,1,1633,0,0,Radix-Split,Modified-Radix-4
54,0.08190853897,10,0,0,Radix-Split,Radix-Split
200,0.555556,56,0,0,Radix-Split,Radix-Split
174,0.333333,82,0,0,Radix-Split,Radix-Split
3661,0.444444,435,0,0,Radix-Split,Modified-Radix-4
192,0.555556,64,0,0,Radix-Split,Modified-Radix-4
1267,0.3394942151,781,0,0,Radix-Split,Modified-Radix-4
692,0.4262750287,332,0,0,Radix-Split,Modified-Radix-4
401,0,111,0,0,Radix-Split,Modified-Radix-4
1519,0.444444,529,0,0,Radix-Split,Modified-Radix-4
54,0,10,0,0,Radix-Split,Radix-Split
430,1,82,0,0,Radix-Split,Modified-Radix-4
414,0.666667,98,0,0,Radix-Split,Modified-Radix-4
62,0.816712668,2,0,0,Radix-Split,Radix-Split
365,0.777778,147,0,0,Radix-Split,Modified-Radix-4
2690,0.444444,1406,0,0,Radix-Split,Modified-Radix-4
430,0.5378611806,82,0,0,Radix-Split,Modified-Radix-4
55,0,9,0,0,Radix-Split,Radix-Split
166,0.1224069007,90,0,0,Radix-Split,Modified-Radix-4
783,0.8030438715,241,0,0,Radix-Split,Modified-Radix-4
2,0.8689045127,0,1,0,Radix-Split,Radix-2
14,0.4438812205,2,0,0,Radix-Split,Radix-Split
2691,0.666667,1405,0,0,Radix-Split,Modified-Radix-4
3948,0.222222,148,0,0,Radix-Split,Modified-Radix-4
171,0.1309684435,85,0,0,Radix-Split,Radix-Split
757,0,267,0,0,Radix-Split,Modified-Radix-4
149,0.005845095393,107,0,0,Radix-Split,Radix-Split
1789,0.02178148005,259,0,0,Radix-Split,Modified-Radix-4
149,0.777778,107,0,0,Radix-Split,Radix-Split
1801,0.222222,247,0,0,Radix-Split,Modified-Radix-4
131,0.222222,125,0,0,Radix-Split,Radix-Split
2691,0.333333,1405,0,0,Radix-Split,Modified-Radix-4
1012,0.666667,12,0,0,Radix-Split,Modified-Radix-4
45,0.444444,19,0,0,Radix-Split,Radix-Split
608,1,416,0,0,Radix-Split,Radix-Split
568,0.06697365565,456,0,0,Radix-Split,Modified-Radix-4
794,0,230,0,0,Radix-Split,Modified-Radix-4
788,0.05891432705,236,0,0,Radix-Split,Radix-Split
33,0.333333,31,0,0,Radix-Split,Radix-Split
1459,0.777778,589,0,0,Radix-Split,Modified-Radix-4
166,1,90,0,0,Radix-Split,Radix-Split
783,0.8638461987,241,0,0,Radix-Split,Modified-Radix-4
1478,0,570,0,0,Radix-Split,Modified-Radix-4
4352,1,3840,0,0,Radix-Split,Modified-Radix-4
171,0.222222,85,0,0,Radix-Split,Radix-Split
2744,0.555556,1352,0,0,Radix-Split,Modified-Radix-4
3266,0.7545629479,830,0,0,Radix-Split,Modified-Radix-4
555,0.444444,469,0,0,Radix-Split,Radix-Split
34,0.333333,30,0,0,Radix-Split,Radix-Split
2,0.444444,0,1,0,Radix-Split,Radix-2
692,0.444444,332,0,0,Radix-Split,Modified-Radix-4
692,0.5213688341,332,0,0,Radix-Split,Radix-Split
4496,0.111111,3696,0,0,Radix-Split,Modified-Radix-4
568,0,456,0,0,Radix-Split,Modified-Radix-4
2,0.444444,0,1,0,Radix-Split,Radix-2
14,0.967363004,2,0,0,Radix-Split,Radix-Split
43,0.444444,21,0,0,Radix-Split,Radix-Split
797,0.333333,227,0,0,Radix-Split,Modified-Radix-4
42,0.3754838816,22,0,0,Radix-Split,Radix-Split
1493,0.7265407466,555,0,0,Radix-Split,Modified-Radix-4
54,0.2920113614,10,0,0,Radix-Split,Radix-Split
1472,1,576,0,0,Radix-Split,Modified-Radix-4
55,0,9,0,0,Radix-Split,Radix-Split
1971,0,77,0,0,Radix-Split,Modified-Radix-4
691,0.111111,333,0,0,Radix-Split,Radix-Split
169,0,87,0,0,Radix-Split,Radix-Split
630,0.555556,394,0,0,Radix-Split,Modified-Radix-4
162,0.288650184,94,0,0,Radix-Split,Radix-Split
444,0.222222,68,0,0,Radix-Split,Modified-Radix-4
54,0,10,0,0,Radix-Split,Radix-Split
149,0.967169329,107,0,0,Radix-Split,Radix-Split
14,0.333333,2,0,0,Radix-Split,Radix-Split
895,0.7751097371,129,0,0,Radix-Split,Modified-Radix-4
200,1,56,0,0,Radix-Split,Modified-Radix-4
64,0.222222,0,1,1,Radix-Split,Radix-Split
149,0,107,0,0,Radix-Split,Radix-Split
2,1,0,1,0,Radix-Split,Radix-2
3553,0.333333,543,0,0,Radix-Split,Modified-Radix-4
42,0.444444,22,0,0,Radix-Split,Modified-Radix-4
3553,0.333333,543,0,0,Radix-Split,Modified-Radix-4
45,0.2804807233,19,0,0,Radix-Split,Radix-Split
2691,0.444444,1405,0,0,Radix-Split,Modified-Radix-4
2744,0.555556,1352,0,0,Radix-Split,Modified-Radix-4
50,0.3609638545,14,0,0,Radix-Split,Modified-Radix-4
430,0.8786624668,82,0,0,Radix-Split,Modified-Radix-4
783,0.777778,241,0,0,Radix-Split,Modified-Radix-4
166,0.222222,90,0,0,Radix-Split,Radix-Split
166,0.222222,90,0,0,Radix-Split,Radix-Split
691,0.111111,333,0,0,Radix-Split,Modified-Radix-4
787,0,237,0,0,Radix-Split,Modified-Radix-4
2737,1,1359,0,0,Radix-Split,Modified-Radix-4
1677,0.888889,371,0,0,Radix-Split,Modified-Radix-4
62,0.444444,2,0,0,Radix-Split,Radix-Split
691,0.02730502069,333,0,0,Radix-Split,Radix-Split
444,0.666667,68,0,0,Radix-Split,Modified-Radix-4
48,0.3463056475,16,0,0,Radix-Split,Radix-Split
874,0,150,0,0,Radix-Split,Modified-Radix-4
612,0.777778,412,0,0,Radix-Split,Modified-Radix-4
344,0.666667,168,0,0,Radix-Split,Modified-Radix-4
166,0,90,0,0,Radix-Split,Radix-Split
131,0.777778,125,0,0,Radix-Split,Modified-Radix-4
303,0.222222,209,0,0,Radix-Split,Modified-Radix-4
854,0.111111,170,0,0,Radix-Split,Radix-Split
200,0.222222,56,0,0,Radix-Split,Modified-Radix-4
4496,0.111111,3696,0,0,Radix-Split,Modified-Radix-4
772,0.7623836717,252,0,0,Radix-Split,Modified-Radix-4
14,1,2,0,0,Radix-Split,Radix-Split
54,0,10,0,0,Radix-Split,Radix-Split
1493,0.7763966749,555,0,0,Radix-Split,Modified-Radix-4
855,0.444444,169,0,0,Radix-Split,Modified-Radix-4
2635,0.555556,1461,0,0,Radix-Split,Modified-Radix-4
1677,1,371,0,0,Radix-Split,Modified-Radix-4
3948,0.222222,148,0,0,Radix-Split,Modified-Radix-4
51,0.444444,13,0,0,Radix-Split,Radix-Split
1459,0.666667,589,0,0,Radix-Split,Modified-Radix-4
2,0.6916899709,0,1,0,Radix-Split,Radix-2
783,0.8878946593,241,0,0,Radix-Split,Modified-Radix-4
1459,0.444444,589,0,0,Radix-Split,Modified-Radix-4
2744,0.6214306944,1352,0,0,Radix-Split,Modified-Radix-4
3936,0.888889,160,0,0,Radix-Split,Modified-Radix-4
62,0,2,0,0,Radix-Split,Radix-Split
2691,1,1405,0,0,Radix-Split,Modified-Radix-4
192,0.222222,64,0,0,Radix-Split,Radix-Split
33,0.5524532697,31,0,0,Radix-Split,Radix-Split
2566,1,1530,0,0,Radix-Split,Modified-Radix-4
14,0.888889,2,0,0,Radix-Split,Radix-Split
1492,0.9475827233,556,0,0,Radix-Split,Modified-Radix-4
562,0.4965342733,462,0,0,Radix-Split,Modified-Radix-4
3944,0,152,0,0,Radix-Split,Modified-Radix-4
2,0.4402432977,0,1,0,Radix-Split,Radix-2
14,0.888889,2,0,0,Radix-Split,Radix-Split
2744,0.333333,1352,0,0,Radix-Split,Modified-Radix-4
3993,0.111111,103,0,0,Radix-Split,Modified-Radix-4
2566,0.777778,1530,0,0,Radix-Split,Modified-Radix-4
43,0.4299243409,21,0,0,Radix-Split,Radix-Split
1704,0.444444,344,0,0,Radix-Split,Modified-Radix-4
936,0.444444,88,0,0,Radix-Split,Radix-Split
192,0.05288920715,64,0,0,Radix-Split,Radix-Split
771,0.4168373447,253,0,0,Radix-Split,Modified-Radix-4
2,0.9346416238,0,1,0,Radix-Split,Radix-2
1478,0,570,0,0,Radix-Split,Modified-Radix-4
1457,0.222222,591,0,0,Radix-Split,Modified-Radix-4
905,0,119,0,0,Radix-Split,Radix-Split
691,0.111111,333,0,0,Radix-Split,Modified-Radix-4
430,0.444444,82,0,0,Radix-Split,Modified-Radix-4
14,0.8716964065,2,0,0,Radix-Split,Radix-Split
3748,0.3198866262,348,0,0,Radix-Split,Modified-Radix-4
4191,0.222222,4001,0,0,Radix-Split,Modified-Radix-4
2142,0.273375536,1954,0,0,Radix-Split,Modified-Radix-4
1677,0.2292426703,371,0,0,Radix-Split,Modified-Radix-4
131,0.444444,125,0,0,Radix-Split,Radix-Split
172,0,84,0,0,Radix-Split,Radix-Split
2531,0.555556,1565,0,0,Radix-Split,Modified-Radix-4
43,0.444444,21,0,0,Radix-Split,Radix-Split
56,0.888889,8,0,0,Radix-Split,Radix-Split
1472,1,576,0,0,Radix-Split,Modified-Radix-4
169,1,87,0,0,Radix-Split,Modified-Radix-4
1311,0.1602619701,737,0,0,Radix-Split,Modified-Radix-4
2281,0.4698208923,1815,0,0,Radix-Split,Modified-Radix-4
405,0.444444,107,0,0,Radix-Split,Modified-Radix-4
575,0.222222,449,0,0,Radix-Split,Modified-Radix-4
783,0.333333,241,0,0,Radix-Split,Radix-Split
783,0.1459667759,241,0,0,Radix-Split,Radix-Split
62,0.666667,2,0,0,Radix-Split,Radix-Split
245,0.3187991382,11,0,0,Radix-Split,Modified-Radix-4
62,0.111111,2,0,0,Radix-Split,Radix-Split
2,0,0,1,0,Radix-Split,Radix-2
169,0.666667,87,0,0,Radix-Split,Radix-Split
444,0.7436152152,68,0,0,Radix-Split,Modified-Radix-4
772,0.714622046,252,0,0,Radix-Split,Radix-Split
2101,0.8028776529,1995,0,0,Radix-Split,Modified-Radix-4
4496,0.04984622867,3696,0,0,Radix-Split,Modified-Radix-4
4157,0.222222,4035,0,0,Radix-Split,Modified-Radix-4
2991,0.888889,1105,0,0,Radix-Split,Modified-Radix-4
1478,0.08086707569,570,0,0,Radix-Split,Modified-Radix-4
1493,0.777778,555,0,0,Radix-Split,Modified-Radix-4
568,0,456,0,0,Radix-Split,Radix-Split
3668,0,428,0,0,Radix-Split,Radix-Split
3186,0.07524857395,910,0,0,Radix-Split,Modified-Radix-4
692,0.2990558194,332,0,0,Radix-Split,Radix-Split
2005,0.222222,43,0,0,Radix-Split,Modified-Radix-4
2362,0.6121032861,1734,0,0,Radix-Split,Modified-Radix-4
201,0.888889,55,0,0,Radix-Split,Modified-Radix-4
3553,0.992432883,543,0,0,Radix-Split,Radix-Split
788,0.7926254498,236,0,0,Radix-Split,Modified-Radix-4
51,0,13,0,0,Radix-Split,Radix-Split
88,0.222222,40,0,0,Radix-Split,Modified-Radix-4
2,0.666667,0,1,0,Radix-Split,Radix-2
2,0.3642458832,0,1,0,Radix-Split,Radix-2
1478,0.777778,570,0,0,Radix-Split,Modified-Radix-4
3269,1,827,0,0,Radix-Split,Modified-Radix-4
162,0.333333,94,0,0,Radix-Split,Radix-Split
62,0.666667,2,0,0,Radix-Split,Radix-Split
1561,0.2227215942,487,0,0,Radix-Split,Modified-Radix-4
894,0,130,0,0,Radix-Split,Modified-Radix-4
51,0.444444,13,0,0,Radix-Split,Radix-Split
48,0.5022900685,16,0,0,Radix-Split,Radix-Split
34,0,30,0,0,Radix-Split,Radix-Split
2005,1,43,0,0,Radix-Split,Modified-Radix-4
149,0,107,0,0,Radix-Split,Radix-Split
3266,0.666667,830,0,0,Radix-Split,Modified-Radix-4
772,0.777778,252,0,0,Radix-Split,Radix-Split
50,0.5672285077,14,0,0,Radix-Split,Radix-Split
3948,0.203108864,148,0,0,Radix-Split,Modified-Radix-4
169,1,87,0,0,Radix-Split,Radix-Split
131,0,125,0,0,Radix-Split,Modified-Radix-4
691,0.03818657824,333,0,0,Radix-Split,Modified-Radix-4
3309,1,787,0,0,Radix-Split,Modified-Radix-4
162,0.111111,94,0,0,Radix-Split,Radix-Split
166,0.222222,90,0,0,Radix-Split,Modified-Radix-4
107,0.111111,21,0,0,Radix-Split,Modified-Radix-4
444,0.7571662017,68,0,0,Radix-Split,Modified-Radix-4
787,0.2586205577,237,0,0,Radix-Split,Modified-Radix-4
305,0.777778,207,0,0,Radix-Split,Modified-Radix-4
772,0.777778,252,0,0,Radix-Split,Modified-Radix-4
62,0.8247896989,2,0,0,Radix-Split,Radix-Split
787,0,237,0,0,Radix-Split,Modified-Radix-4
430,0.444444,82,0,0,Radix-Split,Modified-Radix-4
42,0.222222,22,0,0,Radix-Split,Radix-Split
14,0.444444,2,0,0,Radix-Split,Radix-Split
326,0.444444,186,0,0,Radix-Split,Modified-Radix-4
45,0.444444,19,0,0,Radix-Split,Radix-Split
1478,0,570,0,0,Radix-Split,Modified-Radix-4
2737,0.555556,1359,0,0,Radix-Split,Modified-Radix-4
3269,1,827,0,0,Radix-Split,Modified-Radix-4
3269,1,827,0,0,Radix-Split,Modified-Radix-4
691,0,333,0,0,Radix-Split,Modified-Radix-4
2482,0.222222,1614,0,0,Radix-Split,Modified-Radix-4
1476,0.777778,572,0,0,Radix-Split,Modified-Radix-4
2005,0.222222,43,0,0,Radix-Split,Modified-Radix-4
772,0.777778,252,0,0,Radix-Split,Radix-Split
2005,0.2121851488,43,0,0,Radix-Split,Modified-Radix-4
171,0.333333,85,0,0,Radix-Split,Modified-Radix-4
444,0.6754822599,68,0,0,Radix-Split,Modified-Radix-4
2,0.333333,0,1,0,Radix-Split,Radix-2
2005,0.222222,43,0,0,Radix-Split,Modified-Radix-4
2,0.5360015775,0,1,0,Radix-Split,Radix-2
1677,0.555556,371,0,0,Radix-Split,Modified-Radix-4
463,0.2546116928,49,0,0,Radix-Split,Modified-Radix-4
797,0.666667,227,0,0,Radix-Split,Modified-Radix-4
3553,0.333333,543,0,0,Radix-Split,Modified-Radix-4
62,0.7047275126,2,0,0,Radix-Split,Radix-Split
174,0.222222,82,0,0,Radix-Split,Radix-Split
783,0.333333,241,0,0,Radix-Split,Modified-Radix-4
574,0.9487158739,450,0,0,Radix-Split,Radix-Split
4191,0.4055279631,4001,0,0,Radix-Split,Modified-Radix-4
1476,0.8731847801,572,0,0,Radix-Split,Modified-Radix-4
55,0.111111,9,0,0,Radix-Split,Radix-Split
3269,1,827,0,0,Radix-Split,Modified-Radix-4
171,0.444444,85,0,0,Radix-Split,Radix-Split
3952,0,144,0,0,Radix-Split,Modified-Radix-4
42,0.3785127189,22,0,0,Radix-Split,Radix-Split
444,0.444444,68,0,0,Radix-Split,Modified-Radix-4
54,0,10,0,0,Radix-Split,Radix-Split
568,0,456,0,0,Radix-Split,Modified-Radix-4
2005,0.237162062,43,0,0,Radix-Split,Modified-Radix-4
1459,0.666667,589,0,0,Radix-Split,Modified-Radix-4
64,0.222222,0,1,1,Radix-Split,Radix-Split
48,0.111111,16,0,0,Radix-Split,Radix-Split
131,0.444444,125,0,0,Radix-Split,Radix-Split
