Polynomial_Size,Sparsity,Dist_To_Next_Pow2,Is_Power_2,Is_Power_4,Best_Algorithm
50,0.444444,14,0,0,Radix-Split
1043,0.3805568988436001,1005,0,0,Radix-Split
1459,0.666667,589,0,0,Radix-Split
45,0.555556,19,0,0,Radix-Split
2691,0.444444,1405,0,0,Radix-Split
4496,0.111111,3696,0,0,Radix-Split
2,0.4472533152551222,0,1,0,Radix-Split
788,0.0,236,0,0,Radix-Split
200,0.444444,56,0,0,Radix-Split
217,0.333333,39,0,0,Radix-Split
756,0.444444,268,0,0,Radix-Split
2752,0.4407476950421747,1344,0,0,Radix-Split
1493,0.777778,555,0,0,Radix-Split
444,0.666667,68,0,0,Radix-Split
788,0.888889,236,0,0,Radix-Split
2,0.888889,0,1,0,Radix-Split
1708,0.666667,340,0,0,Radix-Split
50,1.0,14,0,0,Radix-Split
2691,1.0,1405,0,0,Radix-Split
329,1.0,183,0,0,Radix-Split
48,0.444444,16,0,0,Radix-Split
772,0.777778,252,0,0,Radix-Split
2777,0.555556,1319,0,0,Radix-Split
171,0.444444,85,0,0,Radix-Split
162,0.20552554373676946,94,0,0,Radix-Split
2,0.222222,0,1,0,Radix-Split
787,0.7391510297057258,237,0,0,Radix-Split
692,0.444444,332,0,0,Radix-Split
783,0.777778,241,0,0,Radix-Split
4282,0.0,3910,0,0,Radix-Split
171,0.222222,85,0,0,Radix-Split
169,0.888889,87,0,0,Radix-Split
562,0.111111,462,0,0,Radix-Split
51,0.555556,13,0,0,Radix-Split
691,0.16072986629758623,333,0,0,Radix-Split
1476,0.777778,572,0,0,Radix-Split
1919,0.3186656417195717,129,0,0,Radix-Split
292,0.444444,220,0,0,Radix-Split
48,0.888889,16,0,0,Radix-Split
2463,0.0,1633,0,0,Radix-Split
2296,1.0,1800,0,0,Radix-Split
562,0.04415629724937695,462,0,0,Radix-Split
3140,0.922008178119089,956,0,0,Radix-Split
1478,1.0,570,0,0,Radix-Split
449,0.0,63,0,0,Radix-Split
64,0.777778,0,1,1,Radix-Split
54,0.032822934580684915,10,0,0,Radix-Split
169,1.0,87,0,0,Radix-Split
2,0.26323840892691464,0,1,0,Radix-Split
4332,0.222222,3860,0,0,Radix-Split
1774,0.222222,274,0,0,Radix-Split
166,0.222222,90,0,0,Radix-Split
2755,0.111111,1341,0,0,Radix-Split
3268,0.16459822349598396,828,0,0,Radix-Split
62,0.8227542233096431,2,0,0,Radix-Split
45,0.333333,19,0,0,Radix-Split
155,1.0,101,0,0,Radix-Split
54,0.9885583205866657,10,0,0,Radix-Split
783,0.333333,241,0,0,Radix-Split
66,0.0,62,0,0,Radix-Split
1128,0.666667,920,0,0,Radix-Split
2690,0.222222,1406,0,0,Radix-Split
2,0.222222,0,1,0,Radix-Split
62,0.9465964355128799,2,0,0,Radix-Split
48,0.444444,16,0,0,Radix-Split
3269,0.777778,827,0,0,Radix-Split
783,0.333333,241,0,0,Radix-Split
332,0.444444,180,0,0,Radix-Split
772,0.777778,252,0,0,Radix-Split
62,0.888889,2,0,0,Radix-Split
608,1.0,416,0,0,Radix-Split
1295,0.7156587703227447,753,0,0,Radix-Split
257,0.666667,255,0,0,Radix-Split
3418,0.0,678,0,0,Radix-Split
62,0.666667,2,0,0,Radix-Split
33,0.8893958650815993,31,0,0,Radix-Split
43,0.444444,21,0,0,Radix-Split
2,0.111111,0,1,0,Radix-Split
783,0.777778,241,0,0,Radix-Split
1459,0.444444,589,0,0,Radix-Split
3948,0.3059405774899127,148,0,0,Radix-Split
174,0.32160843540093764,82,0,0,Radix-Split
143,0.9841614103859129,113,0,0,Radix-Split
608,0.444444,416,0,0,Radix-Split
692,0.38313546276274835,332,0,0,Radix-Split
131,0.777778,125,0,0,Radix-Split
691,0.0,333,0,0,Radix-Split
783,0.333333,241,0,0,Radix-Split
192,0.111111,64,0,0,Radix-Split
132,0.0,124,0,0,Radix-Split
794,0.777778,230,0,0,Radix-Split
200,0.3124960234619032,56,0,0,Radix-Split
728,0.39352639658482724,296,0,0,Radix-Split
4263,1.0,3929,0,0,Radix-Split
366,0.4388768227127311,146,0,0,Radix-Split
2777,0.0,1319,0,0,Radix-Split
2737,0.555556,1359,0,0,Radix-Split
691,0.222222,333,0,0,Radix-Split
4264,0.222222,3928,0,0,Radix-Split
2566,0.09887809868630999,1530,0,0,Radix-Split
444,0.696472048388892,68,0,0,Radix-Split
2691,1.0,1405,0,0,Radix-Split
562,0.666667,462,0,0,Radix-Split
51,0.111111,13,0,0,Radix-Split
2463,0.222222,1633,0,0,Radix-Split
3060,0.333333,1036,0,0,Radix-Split
1571,0.777778,477,0,0,Radix-Split
2767,1.0,1329,0,0,Radix-Split
3268,1.0,828,0,0,Radix-Split
772,0.222222,252,0,0,Radix-Split
772,0.6921128389165813,252,0,0,Radix-Split
169,0.9461077083742688,87,0,0,Radix-Split
430,0.37040376221357263,82,0,0,Radix-Split
45,0.555556,19,0,0,Radix-Split
2777,0.0,1319,0,0,Radix-Split
3266,0.222222,830,0,0,Radix-Split
42,0.444444,22,0,0,Radix-Split
341,0.555556,171,0,0,Radix-Split
1236,0.1999019280224012,812,0,0,Radix-Split
788,0.8102373181463188,236,0,0,Radix-Split
200,0.45647269007960145,56,0,0,Radix-Split
1409,0.777778,639,0,0,Radix-Split
783,0.777778,241,0,0,Radix-Split
115,0.333333,13,0,0,Radix-Split
50,0.444444,14,0,0,Radix-Split
692,0.555556,332,0,0,Radix-Split
797,0.666667,227,0,0,Radix-Split
14,0.444444,2,0,0,Radix-Split
2544,1.0,1552,0,0,Radix-Split
34,0.39337830800105833,30,0,0,Radix-Split
787,0.777778,237,0,0,Radix-Split
2,0.030000506903427093,0,1,0,Radix-Split
3661,0.333333,435,0,0,Radix-Split
1493,0.0,555,0,0,Radix-Split
787,0.333333,237,0,0,Radix-Split
3269,0.40739049245521425,827,0,0,Radix-Split
3936,0.222222,160,0,0,Radix-Split
772,0.6804504137395883,252,0,0,Radix-Split
788,0.555556,236,0,0,Radix-Split
691,0.111111,333,0,0,Radix-Split
54,0.0,10,0,0,Radix-Split
1476,0.772026594751898,572,0,0,Radix-Split
1472,0.9668115498239319,576,0,0,Radix-Split
174,0.333333,82,0,0,Radix-Split
166,0.222222,90,0,0,Radix-Split
64,0.222222,0,1,1,Radix-Split
34,0.8074333019090427,30,0,0,Radix-Split
2,0.7479853316120959,0,1,0,Radix-Split
783,0.333333,241,0,0,Radix-Split
34,0.5729969071120034,30,0,0,Radix-Split
2566,0.888889,1530,0,0,Radix-Split
527,0.0,497,0,0,Radix-Split
105,1.0,23,0,0,Radix-Split
2349,0.555556,1747,0,0,Radix-Split
3661,0.444444,435,0,0,Radix-Split
172,0.444444,84,0,0,Radix-Split
3936,0.0,160,0,0,Radix-Split
1259,1.0,789,0,0,Radix-Split
1585,0.666667,463,0,0,Radix-Split
2690,1.0,1406,0,0,Radix-Split
171,0.222222,85,0,0,Radix-Split
721,0.0,303,0,0,Radix-Split
1476,0.222222,572,0,0,Radix-Split
14,0.888889,2,0,0,Radix-Split
3353,0.444444,743,0,0,Radix-Split
192,0.111111,64,0,0,Radix-Split
3027,0.111111,1069,0,0,Radix-Split
1478,0.0,570,0,0,Radix-Split
14,0.0,2,0,0,Radix-Split
169,1.0,87,0,0,Radix-Split
33,0.3498738598510592,31,0,0,Radix-Split
95,0.2699211252215675,33,0,0,Radix-Split
2,0.444444,0,1,0,Radix-Split
2662,0.5824487289045832,1434,0,0,Radix-Split
3266,0.111111,830,0,0,Radix-Split
172,0.444444,84,0,0,Radix-Split
149,0.0,107,0,0,Radix-Split
792,0.7837991190290832,232,0,0,Radix-Split
169,0.9563040970593644,87,0,0,Radix-Split
1414,0.444444,634,0,0,Radix-Split
1665,0.9195874511655892,383,0,0,Radix-Split
62,0.666667,2,0,0,Radix-Split
33,0.777778,31,0,0,Radix-Split
3269,0.1506965325405002,827,0,0,Radix-Split
3936,0.0,160,0,0,Radix-Split
787,0.0,237,0,0,Radix-Split
1760,0.222222,288,0,0,Radix-Split
42,0.4639397312786994,22,0,0,Radix-Split
568,0.0,456,0,0,Radix-Split
171,0.2961509170194629,85,0,0,Radix-Split
789,0.45617017809023874,235,0,0,Radix-Split
174,0.227638486225047,82,0,0,Radix-Split
772,0.7162295524029239,252,0,0,Radix-Split
4496,0.111111,3696,0,0,Radix-Split
1459,0.222222,589,0,0,Radix-Split
1839,0.2460478576833886,209,0,0,Radix-Split
2450,0.888889,1646,0,0,Radix-Split
1476,0.777778,572,0,0,Radix-Split
199,0.7696205813073355,57,0,0,Radix-Split
200,0.222222,56,0,0,Radix-Split
50,0.747830286763644,14,0,0,Radix-Split
444,0.7519899601690893,68,0,0,Radix-Split
4390,0.09384132022017311,3802,0,0,Radix-Split
3289,0.1830927081623125,807,0,0,Radix-Split
772,0.888889,252,0,0,Radix-Split
14,0.888889,2,0,0,Radix-Split
1295,0.777778,753,0,0,Radix-Split
2691,0.0,1405,0,0,Radix-Split
2463,1.0,1633,0,0,Radix-Split
4737,0.333333,3455,0,0,Radix-Split
217,0.333333,39,0,0,Radix-Split
2744,0.222222,1352,0,0,Radix-Split
4133,0.27737418439422284,4059,0,0,Radix-Split
2463,1.0,1633,0,0,Radix-Split
518,0.444444,506,0,0,Radix-Split
360,0.222222,152,0,0,Radix-Split
1478,0.054635142326457775,570,0,0,Radix-Split
2,0.444444,0,1,0,Radix-Split
3948,0.48309073897721005,148,0,0,Radix-Split
54,0.444444,10,0,0,Radix-Split
312,0.0,200,0,0,Radix-Split
788,0.9290665229326218,236,0,0,Radix-Split
483,0.4306233883761068,29,0,0,Radix-Split
4496,0.0,3696,0,0,Radix-Split
4191,0.222222,4001,0,0,Radix-Split
4191,0.222222,4001,0,0,Radix-Split
14,0.222222,2,0,0,Radix-Split
200,0.222222,56,0,0,Radix-Split
192,0.14763210559990803,64,0,0,Radix-Split
140,0.0,116,0,0,Radix-Split
483,0.111111,29,0,0,Radix-Split
3589,0.03247074713819707,507,0,0,Radix-Split
166,0.222222,90,0,0,Radix-Split
2690,0.08615877965698049,1406,0,0,Radix-Split
1327,0.222222,721,0,0,Radix-Split
3434,0.7403760706512942,662,0,0,Radix-Split
2743,0.444444,1353,0,0,Radix-Split
14,0.0,2,0,0,Radix-Split
1070,0.888889,978,0,0,Radix-Split
588,0.666667,436,0,0,Radix-Split
3266,0.666667,830,0,0,Radix-Split
3269,0.9775609825640964,827,0,0,Radix-Split
1476,0.222222,572,0,0,Radix-Split
2005,0.111111,43,0,0,Radix-Split
4496,0.5875337834848822,3696,0,0,Radix-Split
2777,0.555556,1319,0,0,Radix-Split
42,0.444444,22,0,0,Radix-Split
33,0.555556,31,0,0,Radix-Split
1585,1.0,463,0,0,Radix-Split
14,0.9917539859603162,2,0,0,Radix-Split
291,0.222222,221,0,0,Radix-Split
71,0.777778,57,0,0,Radix-Split
479,0.444444,33,0,0,Radix-Split
562,0.444444,462,0,0,Radix-Split
200,0.222222,56,0,0,Radix-Split
3285,0.444444,811,0,0,Radix-Split
3268,1.0,828,0,0,Radix-Split
3553,0.3430870894077551,543,0,0,Radix-Split
2691,0.444444,1405,0,0,Radix-Split
2,0.111111,0,1,0,Radix-Split
131,0.1686805963275874,125,0,0,Radix-Split
469,0.0,43,0,0,Radix-Split
169,1.0,87,0,0,Radix-Split
962,0.9750381168973571,62,0,0,Radix-Split
43,0.9150860541513993,21,0,0,Radix-Split
4496,0.111111,3696,0,0,Radix-Split
1476,0.222222,572,0,0,Radix-Split
691,0.222222,333,0,0,Radix-Split
1472,1.0,576,0,0,Radix-Split
14,0.9696829258044445,2,0,0,Radix-Split
2566,0.333333,1530,0,0,Radix-Split
14,0.888889,2,0,0,Radix-Split
3553,0.333333,543,0,0,Radix-Split
169,1.0,87,0,0,Radix-Split
2744,0.0,1352,0,0,Radix-Split
33,0.3120040017559865,31,0,0,Radix-Split
1157,0.7134115036026224,891,0,0,Radix-Split
200,0.222222,56,0,0,Radix-Split
192,0.111111,64,0,0,Radix-Split
3269,1.0,827,0,0,Radix-Split
400,0.222222,112,0,0,Radix-Split
659,0.7520994532255796,365,0,0,Radix-Split
3266,0.666667,830,0,0,Radix-Split
2691,1.0,1405,0,0,Radix-Split
1078,0.222222,970,0,0,Radix-Split
516,0.333333,508,0,0,Radix-Split
1476,0.4716754835304947,572,0,0,Radix-Split
2,0.4681429415973134,0,1,0,Radix-Split
64,0.222222,0,1,1,Radix-Split
2463,0.888889,1633,0,0,Radix-Split
1247,0.111111,801,0,0,Radix-Split
787,0.333333,237,0,0,Radix-Split
2813,0.333333,1283,0,0,Radix-Split
3936,0.222222,160,0,0,Radix-Split
14,0.888889,2,0,0,Radix-Split
691,0.555556,333,0,0,Radix-Split
1478,0.222222,570,0,0,Radix-Split
51,0.8143599690873599,13,0,0,Radix-Split
2691,0.333333,1405,0,0,Radix-Split
691,0.333333,333,0,0,Radix-Split
3345,0.26489414570999775,751,0,0,Radix-Split
783,0.777778,241,0,0,Radix-Split
1472,0.9991366558246069,576,0,0,Radix-Split
50,0.444444,14,0,0,Radix-Split
149,0.04643375401091515,107,0,0,Radix-Split
794,0.888889,230,0,0,Radix-Split
149,0.0,107,0,0,Radix-Split
3553,0.444444,543,0,0,Radix-Split
1272,0.0,776,0,0,Radix-Split
45,1.0,19,0,0,Radix-Split
54,0.06768698504717552,10,0,0,Radix-Split
43,0.904992497228471,21,0,0,Radix-Split
2934,1.0,1162,0,0,Radix-Split
2266,0.555556,1830,0,0,Radix-Split
217,0.111111,39,0,0,Radix-Split
14,0.8151324725591687,2,0,0,Radix-Split
4496,0.2081625102111615,3696,0,0,Radix-Split
1677,0.111111,371,0,0,Radix-Split
2737,0.555556,1359,0,0,Radix-Split
2744,0.555556,1352,0,0,Radix-Split
33,0.3832325202477138,31,0,0,Radix-Split
1259,0.19677399228502396,789,0,0,Radix-Split
64,0.222222,0,1,1,Radix-Split
64,0.0,0,1,1,Radix-Split
471,0.8706194601178688,41,0,0,Radix-Split
1457,0.222222,591,0,0,Radix-Split
34,0.444444,30,0,0,Radix-Split
50,0.333333,14,0,0,Radix-Split
2566,0.888889,1530,0,0,Radix-Split
390,0.444444,122,0,0,Radix-Split
110,0.7119121835243549,18,0,0,Radix-Split
1693,0.777778,355,0,0,Radix-Split
788,0.888889,236,0,0,Radix-Split
1493,0.8595275360339955,555,0,0,Radix-Split
562,1.0,462,0,0,Radix-Split
444,0.9543982349905376,68,0,0,Radix-Split
3948,0.22430678525316294,148,0,0,Radix-Split
3661,0.222222,435,0,0,Radix-Split
64,0.2780247601169261,0,1,1,Radix-Split
538,0.222222,486,0,0,Radix-Split
172,0.444444,84,0,0,Radix-Split
50,0.555556,14,0,0,Radix-Split
3947,1.0,149,0,0,Radix-Split
34,0.333333,30,0,0,Radix-Split
683,0.111111,341,0,0,Radix-Split
2,0.333333,0,1,0,Radix-Split
3499,0.333333,597,0,0,Radix-Split
51,0.222222,13,0,0,Radix-Split
3228,0.444444,868,0,0,Radix-Split
200,0.31239297049029646,56,0,0,Radix-Split
2718,0.04332614394670739,1378,0,0,Radix-Split
2690,0.7052782253213936,1406,0,0,Radix-Split
1010,1.0,14,0,0,Radix-Split
42,0.46371745024207006,22,0,0,Radix-Split
1696,1.0,352,0,0,Radix-Split
14,0.0,2,0,0,Radix-Split
54,0.0,10,0,0,Radix-Split
3947,0.0,149,0,0,Radix-Split
2,0.111111,0,1,0,Radix-Split
4191,0.222222,4001,0,0,Radix-Split
4403,0.222222,3789,0,0,Radix-Split
2005,0.222222,43,0,0,Radix-Split
217,0.333333,39,0,0,Radix-Split
1457,0.29655048999027617,591,0,0,Radix-Split
1493,0.38574545343533917,555,0,0,Radix-Split
2801,0.555556,1295,0,0,Radix-Split
788,1.0,236,0,0,Radix-Split
1170,0.333333,878,0,0,Radix-Split
430,0.444444,82,0,0,Radix-Split
33,0.28938767007683913,31,0,0,Radix-Split
2566,0.222222,1530,0,0,Radix-Split
166,0.222222,90,0,0,Radix-Split
149,0.8094182579393449,107,0,0,Radix-Split
14,0.888889,2,0,0,Radix-Split
166,0.444444,90,0,0,Radix-Split
2,0.222222,0,1,0,Radix-Split
171,0.222222,85,0,0,Radix-Split
217,0.444444,39,0,0,Radix-Split
1176,0.9497527949273247,872,0,0,Radix-Split
692,0.222222,332,0,0,Radix-Split
562,0.6419320094596902,462,0,0,Radix-Split
2566,0.953195589929805,1530,0,0,Radix-Split
62,0.444444,2,0,0,Radix-Split
797,0.6747606462002386,227,0,0,Radix-Split
50,0.111111,14,0,0,Radix-Split
2737,0.555556,1359,0,0,Radix-Split
794,0.444444,230,0,0,Radix-Split
2413,0.9736867794631948,1683,0,0,Radix-Split
2690,1.0,1406,0,0,Radix-Split
981,0.702967671219466,43,0,0,Radix-Split
783,0.888889,241,0,0,Radix-Split
62,0.888889,2,0,0,Radix-Split
351,0.666667,161,0,0,Radix-Split
33,0.333333,31,0,0,Radix-Split
34,0.8436359588711928,30,0,0,Radix-Split
692,0.444444,332,0,0,Radix-Split
2005,0.222222,43,0,0,Radix-Split
172,0.444444,84,0,0,Radix-Split
551,0.111111,473,0,0,Radix-Split
42,0.04403649468140275,22,0,0,Radix-Split
169,0.410233829439655,87,0,0,Radix-Split
217,0.3107539517263298,39,0,0,Radix-Split
42,0.0,22,0,0,Radix-Split
2691,0.888889,1405,0,0,Radix-Split
3661,0.222222,435,0,0,Radix-Split
42,0.02971228290266631,22,0,0,Radix-Split
171,0.222222,85,0,0,Radix-Split
149,0.0,107,0,0,Radix-Split
2690,1.0,1406,0,0,Radix-Split
172,0.444444,84,0,0,Radix-Split
54,0.0,10,0,0,Radix-Split
1457,0.1887540600750592,591,0,0,Radix-Split
14,0.888889,2,0,0,Radix-Split
562,0.333333,462,0,0,Radix-Split
2,0.444444,0,1,0,Radix-Split
42,0.3059998158912768,22,0,0,Radix-Split
1493,0.47199715894830196,555,0,0,Radix-Split
2,0.444444,0,1,0,Radix-Split
3553,0.333333,543,0,0,Radix-Split
2684,1.0,1412,0,0,Radix-Split
775,0.803219100002019,249,0,0,Radix-Split
692,0.444444,332,0,0,Radix-Split
646,0.7916738858058312,378,0,0,Radix-Split
192,0.111111,64,0,0,Radix-Split
178,0.43179652338007424,78,0,0,Radix-Split
149,0.10249941077073452,107,0,0,Radix-Split
2777,0.555556,1319,0,0,Radix-Split
3553,0.333333,543,0,0,Radix-Split
2,0.3706546134675291,0,1,0,Radix-Split
2,0.0,0,1,0,Radix-Split
792,0.777778,232,0,0,Radix-Split
746,0.333333,278,0,0,Radix-Split
794,0.79403502162003,230,0,0,Radix-Split
2806,0.555556,1290,0,0,Radix-Split
558,0.1829107517566968,466,0,0,Radix-Split
43,0.5000438429273357,21,0,0,Radix-Split
192,0.888889,64,0,0,Radix-Split
1677,1.0,371,0,0,Radix-Split
166,0.5792407842729251,90,0,0,Radix-Split
2690,1.0,1406,0,0,Radix-Split
3661,0.333333,435,0,0,Radix-Split
772,0.555556,252,0,0,Radix-Split
1825,0.79321136800045,223,0,0,Radix-Split
3661,0.222222,435,0,0,Radix-Split
192,1.0,64,0,0,Radix-Split
1472,0.1830779158974089,576,0,0,Radix-Split
788,0.888889,236,0,0,Radix-Split
45,0.6225657697036664,19,0,0,Radix-Split
403,0.444444,109,0,0,Radix-Split
54,0.0,10,0,0,Radix-Split
1353,0.1277099787762281,695,0,0,Radix-Split
1677,0.111111,371,0,0,Radix-Split
62,0.555556,2,0,0,Radix-Split
338,0.0,174,0,0,Radix-Split
1472,1.0,576,0,0,Radix-Split
3661,0.222222,435,0,0,Radix-Split
4293,0.0,3899,0,0,Radix-Split
1457,0.222222,591,0,0,Radix-Split
131,0.777778,125,0,0,Radix-Split
787,0.0,237,0,0,Radix-Split
1457,0.28259210828603737,591,0,0,Radix-Split
4226,0.7438923285601213,3966,0,0,Radix-Split
672,0.3713809127841937,352,0,0,Radix-Split
568,0.888889,456,0,0,Radix-Split
2157,1.0,1939,0,0,Radix-Split
200,0.222222,56,0,0,Radix-Split
1187,0.666667,861,0,0,Radix-Split
1493,0.36590203266166144,555,0,0,Radix-Split
2005,0.2003214578774176,43,0,0,Radix-Split
3269,0.777778,827,0,0,Radix-Split
4191,0.0,4001,0,0,Radix-Split
5,0.444444,3,0,0,Radix-Split
2,0.333333,0,1,0,Radix-Split
3193,0.333333,903,0,0,Radix-Split
794,0.444444,230,0,0,Radix-Split
1478,0.0,570,0,0,Radix-Split
1476,0.713278611858808,572,0,0,Radix-Split
1493,0.777778,555,0,0,Radix-Split
422,0.888889,90,0,0,Radix-Split
430,0.444444,82,0,0,Radix-Split
14,0.222222,2,0,0,Radix-Split
610,0.0,414,0,0,Radix-Split
3468,0.888889,628,0,0,Radix-Split
172,0.37289190468984207,84,0,0,Radix-Split
172,1.0,84,0,0,Radix-Split
217,0.0,39,0,0,Radix-Split
4227,0.222222,3965,0,0,Radix-Split
729,0.555556,295,0,0,Radix-Split
2,0.0,0,1,0,Radix-Split
50,0.888889,14,0,0,Radix-Split
787,0.444444,237,0,0,Radix-Split
217,1.0,39,0,0,Radix-Split
62,0.7430951977209268,2,0,0,Radix-Split
1694,0.666667,354,0,0,Radix-Split
34,0.333333,30,0,0,Radix-Split
2463,0.3690523193599964,1633,0,0,Radix-Split
444,0.222222,68,0,0,Radix-Split
171,0.222222,85,0,0,Radix-Split
2463,1.0,1633,0,0,Radix-Split
3268,0.888889,828,0,0,Radix-Split
3268,0.333333,828,0,0,Radix-Split
4496,0.111111,3696,0,0,Radix-Split
45,0.444444,19,0,0,Radix-Split
2,0.0,0,1,0,Radix-Split
3062,0.777778,1034,0,0,Radix-Split
2744,0.5115724208171282,1352,0,0,Radix-Split
2005,0.222222,43,0,0,Radix-Split
783,0.17428540284799332,241,0,0,Radix-Split
3295,0.333333,801,0,0,Radix-Split
783,0.333333,241,0,0,Radix-Split
2,0.33848191230234614,0,1,0,Radix-Split
162,0.111111,94,0,0,Radix-Split
1457,0.21874818907949473,591,0,0,Radix-Split
166,0.333333,90,0,0,Radix-Split
2,0.4339451835816791,0,1,0,Radix-Split
3268,1.0,828,0,0,Radix-Split
691,0.0,333,0,0,Radix-Split
2777,0.555556,1319,0,0,Radix-Split
2,0.333333,0,1,0,Radix-Split
2777,0.6537646909756133,1319,0,0,Radix-Split
3936,0.18668571459917788,160,0,0,Radix-Split
131,0.7487870907738792,125,0,0,Radix-Split
200,0.222222,56,0,0,Radix-Split
889,0.444444,135,0,0,Radix-Split
50,0.444444,14,0,0,Radix-Split
3268,0.7315764388682052,828,0,0,Radix-Split
62,1.0,2,0,0,Radix-Split
1476,0.333333,572,0,0,Radix-Split
2737,0.4864937485131991,1359,0,0,Radix-Split
1677,0.025897225215060868,371,0,0,Radix-Split
33,0.5315934790911471,31,0,0,Radix-Split
54,0.222222,10,0,0,Radix-Split
43,0.0,21,0,0,Radix-Split
792,0.0,232,0,0,Radix-Split
453,0.777778,59,0,0,Radix-Split
2,0.6417931735109227,0,1,0,Radix-Split
33,0.222222,31,0,0,Radix-Split
2005,0.222222,43,0,0,Radix-Split
783,0.8510236574220864,241,0,0,Radix-Split
131,0.777778,125,0,0,Radix-Split
14,0.444444,2,0,0,Radix-Split
2777,0.888889,1319,0,0,Radix-Split
2,0.666667,0,1,0,Radix-Split
1476,0.7134554637316063,572,0,0,Radix-Split
794,0.222222,230,0,0,Radix-Split
62,0.0,2,0,0,Radix-Split
3936,1.0,160,0,0,Radix-Split
691,0.10895641577707772,333,0,0,Radix-Split
783,0.30026719791998113,241,0,0,Radix-Split
2,0.555556,0,1,0,Radix-Split
787,0.0,237,0,0,Radix-Split
200,0.888889,56,0,0,Radix-Split
409,0.4150562795042819,103,0,0,Radix-Split
317,0.0,195,0,0,Radix-Split
237,0.666667,19,0,0,Radix-Split
562,0.444444,462,0,0,Radix-Split
200,0.7896518121589314,56,0,0,Radix-Split
172,0.321980692442526,84,0,0,Radix-Split
4178,0.0,4014,0,0,Radix-Split
4371,0.024233248634331545,3821,0,0,Radix-Split
692,0.444444,332,0,0,Radix-Split
2737,0.444444,1359,0,0,Radix-Split
201,0.888889,55,0,0,Radix-Split
1827,0.7933651509245644,221,0,0,Radix-Split
2566,0.666667,1530,0,0,Radix-Split
1677,0.111111,371,0,0,Radix-Split
1472,1.0,576,0,0,Radix-Split
2737,0.555556,1359,0,0,Radix-Split
4191,0.023305178205458868,4001,0,0,Radix-Split
33,0.444444,31,0,0,Radix-Split
3144,0.444444,952,0,0,Radix-Split
2744,0.333333,1352,0,0,Radix-Split
137,1.0,119,0,0,Radix-Split
50,0.41260158644339817,14,0,0,Radix-Split
3661,0.222222,435,0,0,Radix-Split
4191,0.222222,4001,0,0,Radix-Split
559,0.777778,465,0,0,Radix-Split
3947,0.0,149,0,0,Radix-Split
162,0.555556,94,0,0,Radix-Split
149,0.0,107,0,0,Radix-Split
1430,0.48639942973645156,618,0,0,Radix-Split
3381,1.0,715,0,0,Radix-Split
172,0.666667,84,0,0,Radix-Split
43,1.0,21,0,0,Radix-Split
1478,0.009276584782415914,570,0,0,Radix-Split
2,0.333333,0,1,0,Radix-Split
2244,1.0,1852,0,0,Radix-Split
627,1.0,397,0,0,Radix-Split
62,0.6174651751717182,2,0,0,Radix-Split
1478,0.0,570,0,0,Radix-Split
2,0.3804751143865418,0,1,0,Radix-Split
45,0.0,19,0,0,Radix-Split
2566,0.0,1530,0,0,Radix-Split
430,0.0,82,0,0,Radix-Split
4071,0.0,25,0,0,Radix-Split
64,0.222222,0,1,1,Radix-Split
1766,0.777778,282,0,0,Radix-Split
2737,0.555556,1359,0,0,Radix-Split
2,1.0,0,1,0,Radix-Split
2712,0.5570368989709171,1384,0,0,Radix-Split
4191,0.222222,4001,0,0,Radix-Split
82,0.666667,46,0,0,Radix-Split
3479,0.777778,617,0,0,Radix-Split
164,0.444444,92,0,0,Radix-Split
792,0.6788738371442005,232,0,0,Radix-Split
430,0.0,82,0,0,Radix-Split
1472,1.0,576,0,0,Radix-Split
2005,0.222222,43,0,0,Radix-Split
987,0.666667,37,0,0,Radix-Split
788,0.222222,236,0,0,Radix-Split
205,0.444444,51,0,0,Radix-Split
5,0.444444,3,0,0,Radix-Split
162,0.23957811934928303,94,0,0,Radix-Split
568,0.0,456,0,0,Radix-Split
34,0.743520405576271,30,0,0,Radix-Split
2699,0.9664821851919407,1397,0,0,Radix-Split
2737,0.333333,1359,0,0,Radix-Split
54,0.0,10,0,0,Radix-Split
2691,0.9643535617135386,1405,0,0,Radix-Split
33,0.333333,31,0,0,Radix-Split
62,0.9860796533774712,2,0,0,Radix-Split
172,0.444444,84,0,0,Radix-Split
426,0.222222,86,0,0,Radix-Split
3661,0.888889,435,0,0,Radix-Split
1493,0.787107881598728,555,0,0,Radix-Split
2690,0.0,1406,0,0,Radix-Split
62,0.888889,2,0,0,Radix-Split
522,0.0,502,0,0,Radix-Split
1139,0.0,909,0,0,Radix-Split
691,0.111111,333,0,0,Radix-Split
357,0.444444,155,0,0,Radix-Split
585,0.666667,439,0,0,Radix-Split
45,0.444444,19,0,0,Radix-Split
2,0.444444,0,1,0,Radix-Split
14,0.0,2,0,0,Radix-Split
2463,0.0,1633,0,0,Radix-Split
788,0.888889,236,0,0,Radix-Split
1525,0.222222,523,0,0,Radix-Split
131,0.777778,125,0,0,Radix-Split
4600,0.777778,3592,0,0,Radix-Split
2,1.0,0,1,0,Radix-Split
2744,0.6058045179972736,1352,0,0,Radix-Split
45,0.555556,19,0,0,Radix-Split
2,0.5154852059671031,0,1,0,Radix-Split
42,0.444444,22,0,0,Radix-Split
34,0.333333,30,0,0,Radix-Split
130,1.0,126,0,0,Radix-Split
1233,0.8037469484832478,815,0,0,Radix-Split
51,0.444444,13,0,0,Radix-Split
154,1.0,102,0,0,Radix-Split
